dteday,year,month,dayofweek,hour,workingday,holiday,season,weather,temperature,humidity,count
2011-10-28,0,10,4,23,1.0,0.0,4.0,3.0,8.3,51,39.0
2011-09-06,0,9,1,13,1.0,0.0,3.0,3.0,16.8,92,29.0
2011-04-16,0,4,5,8,0.0,0.0,2.0,3.0,9.4,84,45.0
2011-09-09,0,9,4,7,1.0,0.0,3.0,3.0,21.2,100,108.0
2011-10-28,0,10,4,20,1.0,0.0,4.0,3.0,9.4,46,143.0
2011-09-09,0,9,4,0,1.0,0.0,3.0,3.0,21.8,98,16.0
2012-02-08,1,2,2,21,1.0,0.0,1.0,3.0,2.9,92,129.0
2012-02-08,1,2,2,20,1.0,0.0,1.0,3.0,3.8,82,125.0
2011-03-10,0,3,3,11,1.0,0.0,1.0,3.0,10.0,95,11.0
2012-02-29,1,2,2,23,1.0,0.0,1.0,3.0,12.5,92,33.0
2011-03-10,0,3,3,10,1.0,0.0,1.0,3.0,9.8,95,17.0
2011-09-07,0,9,2,17,1.0,0.0,3.0,3.0,25.0,93,285.0
2012-02-29,1,2,2,16,1.0,0.0,1.0,3.0,6.4,96,167.0
2011-03-10,0,3,3,9,1.0,0.0,1.0,3.0,9.5,95,24.0
2011-09-07,0,9,2,14,1.0,0.0,3.0,3.0,23.9,99,25.0
2011-03-10,0,3,3,8,1.0,0.0,1.0,3.0,9.0,95,44.0
2011-09-09,0,9,4,8,1.0,0.0,3.0,3.0,21.2,99,288.0
2011-03-10,0,3,3,7,1.0,0.0,1.0,3.0,8.5,95,37.0
2011-03-10,0,3,3,6,1.0,0.0,1.0,3.0,8.4,92,12.0
2011-09-09,0,9,4,9,1.0,0.0,3.0,3.0,21.3,100,136.0
2012-02-29,1,2,2,11,1.0,0.0,1.0,3.0,2.3,88,10.0
2011-07-13,0,7,2,13,1.0,0.0,3.0,3.0,29.6,53,158.0
2012-02-29,1,2,2,10,1.0,0.0,1.0,3.0,2.0,88,10.0
2012-02-29,1,2,2,9,1.0,0.0,1.0,3.0,1.3,88,38.0
2012-02-08,1,2,2,18,1.0,0.0,1.0,3.0,5.1,68,167.0
2012-02-08,1,2,2,19,1.0,0.0,1.0,3.0,4.5,72,161.0
2012-02-29,1,2,2,12,1.0,0.0,1.0,3.0,2.8,87,70.0
2011-10-26,0,10,2,12,1.0,0.0,4.0,3.0,11.6,68,194.0
2011-09-06,0,9,1,14,1.0,0.0,3.0,3.0,16.8,92,24.0
2011-09-06,0,9,1,16,1.0,0.0,3.0,3.0,17.2,91,106.0
2012-01-20,1,1,4,23,1.0,0.0,1.0,3.0,0.0,45,38.0
2011-06-27,0,6,0,3,1.0,0.0,3.0,3.0,23.2,71,2.0
2011-04-02,0,4,5,15,0.0,0.0,2.0,3.0,9.0,58,136.0
2011-12-06,0,12,1,13,1.0,0.0,4.0,3.0,14.5,97,71.0
2011-04-02,0,4,5,14,0.0,0.0,2.0,3.0,7.0,67,190.0
2012-02-02,1,2,3,11,1.0,0.0,1.0,3.0,9.3,93,105.0
2012-02-02,1,2,3,10,1.0,0.0,1.0,3.0,9.4,94,78.0
2012-02-02,1,2,3,9,1.0,0.0,1.0,3.0,9.9,91,228.0
2011-07-13,0,7,2,15,1.0,0.0,3.0,3.0,32.6,42,46.0
2011-09-06,0,9,1,5,1.0,0.0,3.0,3.0,21.1,100,21.0
2012-02-02,1,2,3,8,1.0,0.0,1.0,3.0,10.9,83,445.0
2011-09-06,0,9,1,3,1.0,0.0,3.0,3.0,22.0,99,1.0
2011-04-02,0,4,5,12,0.0,0.0,2.0,3.0,1.6,84,184.0
2011-02-21,0,2,0,23,0.0,1.0,1.0,3.0,4.6,66,2.0
2012-03-02,1,3,4,18,1.0,0.0,1.0,3.0,11.9,51,160.0
2012-03-02,1,3,4,17,1.0,0.0,1.0,3.0,11.6,50,128.0
2012-02-02,1,2,3,7,1.0,0.0,1.0,3.0,11.1,82,205.0
2011-09-28,0,9,2,19,1.0,0.0,4.0,3.0,26.2,75,372.0
2011-09-28,0,9,2,18,1.0,0.0,4.0,3.0,25.0,82,524.0
2011-06-27,0,6,0,2,1.0,0.0,3.0,3.0,23.1,76,6.0
2012-11-01,1,11,3,12,1.0,0.0,4.0,3.0,6.7,72,221.0
2012-12-24,1,12,0,17,1.0,0.0,1.0,3.0,4.6,63,26.0
2011-05-08,0,5,6,17,0.0,0.0,2.0,3.0,21.1,46,351.0
2011-10-26,0,10,2,13,1.0,0.0,4.0,3.0,12.7,69,82.0
2012-12-24,1,12,0,16,1.0,0.0,1.0,3.0,3.9,64,33.0
2012-12-24,1,12,0,15,1.0,0.0,1.0,3.0,2.8,68,33.0
2012-12-24,1,12,0,13,1.0,0.0,1.0,3.0,-1.3,85,70.0
2011-04-12,0,4,1,17,1.0,0.0,2.0,3.0,15.0,88,291.0
2011-10-27,0,10,3,4,1.0,0.0,4.0,3.0,14.8,81,4.0
2011-09-06,0,9,1,15,1.0,0.0,3.0,3.0,16.9,92,89.0
2011-12-06,0,12,1,14,1.0,0.0,4.0,3.0,14.8,97,75.0
2012-12-24,1,12,0,20,1.0,0.0,1.0,3.0,2.2,91,23.0
2011-12-06,0,12,1,16,1.0,0.0,4.0,3.0,15.7,97,88.0
2011-12-06,0,12,1,19,1.0,0.0,4.0,3.0,16.4,97,233.0
2011-09-07,0,9,2,4,1.0,0.0,3.0,3.0,18.4,99,4.0
2011-09-23,0,9,4,9,1.0,0.0,4.0,3.0,20.3,99,111.0
2011-06-27,0,6,0,0,1.0,0.0,3.0,3.0,25.0,67,32.0
2011-02-24,0,2,3,16,1.0,0.0,1.0,3.0,7.9,60,71.0
2011-02-24,0,2,3,17,1.0,0.0,1.0,3.0,9.5,56,177.0
2011-12-06,0,12,1,15,1.0,0.0,4.0,3.0,15.3,97,45.0
2011-09-07,0,9,2,18,1.0,0.0,3.0,3.0,24.6,93,237.0
2012-01-17,1,1,1,9,1.0,0.0,1.0,3.0,4.7,70,68.0
2011-11-22,0,11,1,14,1.0,0.0,4.0,3.0,10.9,97,35.0
2012-03-09,1,3,4,2,1.0,0.0,1.0,3.0,17.1,57,11.0
2011-09-08,0,9,3,22,1.0,0.0,3.0,3.0,22.7,95,70.0
2011-09-08,0,9,3,23,1.0,0.0,3.0,3.0,22.2,97,26.0
2012-01-17,1,1,1,8,1.0,0.0,1.0,3.0,4.0,75,93.0
2012-02-24,1,2,4,10,1.0,0.0,1.0,3.0,7.8,99,141.0
2012-01-17,1,1,1,2,1.0,0.0,1.0,3.0,2.1,64,12.0
2012-01-17,1,1,1,5,1.0,0.0,1.0,3.0,2.7,75,13.0
2011-09-08,0,9,3,21,1.0,0.0,3.0,3.0,23.5,92,82.0
2011-04-11,0,4,0,23,1.0,0.0,2.0,3.0,25.9,60,54.0
2011-09-08,0,9,3,19,1.0,0.0,3.0,3.0,24.6,90,52.0
2011-10-13,0,10,3,18,1.0,0.0,4.0,3.0,19.5,98,268.0
2012-06-12,1,6,1,5,1.0,0.0,2.0,3.0,23.3,74,29.0
2011-09-20,0,9,1,10,1.0,0.0,3.0,3.0,16.6,91,30.0
2012-10-08,1,10,0,15,0.0,1.0,4.0,3.0,8.6,76,370.0
2011-09-08,0,9,3,0,1.0,0.0,3.0,3.0,22.8,98,14.0
2012-10-08,1,10,0,20,0.0,1.0,4.0,3.0,12.6,59,227.0
2011-11-17,0,11,3,5,1.0,0.0,4.0,3.0,11.1,90,22.0
2011-11-17,0,11,3,8,1.0,0.0,4.0,3.0,10.2,86,355.0
2012-03-09,1,3,4,4,1.0,0.0,1.0,3.0,16.6,64,1.0
2012-03-09,1,3,4,5,1.0,0.0,1.0,3.0,15.3,76,29.0
2012-06-12,1,6,1,4,1.0,0.0,2.0,3.0,23.8,69,4.0
2011-09-08,0,9,3,5,1.0,0.0,3.0,3.0,22.1,99,14.0
2011-10-12,0,10,2,3,1.0,0.0,4.0,3.0,18.1,89,2.0
2011-10-12,0,10,2,1,1.0,0.0,4.0,3.0,18.6,83,10.0
2012-12-09,1,12,6,20,0.0,0.0,4.0,3.0,9.1,91,108.0
2012-01-17,1,1,1,6,1.0,0.0,1.0,3.0,3.3,71,57.0
2012-01-17,1,1,1,7,1.0,0.0,1.0,3.0,3.4,80,126.0
2012-01-11,1,1,2,18,1.0,0.0,1.0,3.0,8.8,79,98.0
2011-09-05,0,9,0,9,0.0,1.0,3.0,3.0,22.2,89,152.0
2011-11-17,0,11,3,6,1.0,0.0,4.0,3.0,10.9,88,75.0
2012-12-09,1,12,6,22,0.0,0.0,4.0,3.0,8.7,92,78.0
2012-12-09,1,12,6,23,0.0,0.0,4.0,3.0,8.7,94,51.0
2012-12-09,1,12,6,18,0.0,0.0,4.0,3.0,9.0,92,198.0
2012-12-09,1,12,6,19,0.0,0.0,4.0,3.0,9.2,91,122.0
2012-01-09,1,1,0,15,1.0,0.0,1.0,3.0,3.3,67,69.0
2012-12-09,1,12,6,17,0.0,0.0,4.0,3.0,9.1,92,229.0
2012-01-09,1,1,0,16,1.0,0.0,1.0,3.0,4.6,61,49.0
2012-01-09,1,1,0,17,1.0,0.0,1.0,3.0,5.6,58,152.0
2012-01-09,1,1,0,19,1.0,0.0,1.0,3.0,3.5,69,190.0
2012-01-09,1,1,0,14,1.0,0.0,1.0,3.0,1.5,76,50.0
2011-11-22,0,11,1,13,1.0,0.0,4.0,3.0,10.5,98,26.0
2011-11-17,0,11,3,7,1.0,0.0,4.0,3.0,10.6,89,168.0
2011-05-22,0,5,6,14,0.0,0.0,2.0,3.0,23.5,69,316.0
2011-02-21,0,2,0,13,0.0,1.0,1.0,3.0,9.4,50,103.0
2012-01-12,1,1,3,2,1.0,0.0,1.0,3.0,7.3,95,2.0
2012-01-12,1,1,3,3,1.0,0.0,1.0,3.0,7.7,96,3.0
2012-01-12,1,1,3,4,1.0,0.0,1.0,3.0,7.8,96,2.0
2012-01-12,1,1,3,5,1.0,0.0,1.0,3.0,7.9,98,16.0
2012-01-12,1,1,3,6,1.0,0.0,1.0,3.0,7.9,99,89.0
2011-10-27,0,10,3,8,1.0,0.0,4.0,3.0,14.7,81,316.0
2011-02-21,0,2,0,16,0.0,1.0,1.0,3.0,11.6,52,56.0
2012-01-11,1,1,2,14,1.0,0.0,1.0,3.0,2.0,95,73.0
2012-02-29,1,2,2,20,1.0,0.0,1.0,3.0,11.4,91,97.0
2011-06-12,0,6,6,16,0.0,0.0,2.0,3.0,30.7,56,350.0
2011-02-21,0,2,0,20,0.0,1.0,1.0,3.0,5.9,67,29.0
2012-06-12,1,6,1,11,1.0,0.0,2.0,3.0,21.2,91,65.0
2011-03-06,0,3,6,21,0.0,0.0,1.0,3.0,12.5,98,7.0
2011-03-06,0,3,6,20,0.0,0.0,1.0,3.0,13.1,97,11.0
2011-03-06,0,3,6,19,0.0,0.0,1.0,3.0,13.5,97,11.0
2012-03-01,1,3,3,1,1.0,0.0,1.0,3.0,12.8,96,12.0
2012-02-29,1,2,2,18,1.0,0.0,1.0,3.0,9.0,96,192.0
2012-01-12,1,1,3,1,1.0,0.0,1.0,3.0,6.9,95,3.0
2012-01-12,1,1,3,0,1.0,0.0,1.0,3.0,6.8,94,3.0
2012-01-11,1,1,2,23,1.0,0.0,1.0,3.0,6.8,94,9.0
2011-09-23,0,9,4,16,1.0,0.0,4.0,3.0,21.4,100,56.0
2011-09-23,0,9,4,15,1.0,0.0,4.0,3.0,21.4,100,61.0
2011-09-23,0,9,4,13,1.0,0.0,4.0,3.0,20.9,98,34.0
2011-09-05,0,9,0,20,0.0,1.0,3.0,3.0,27.5,69,82.0
2011-10-27,0,10,3,2,1.0,0.0,4.0,3.0,14.6,82,8.0
2011-10-27,0,10,3,3,1.0,0.0,4.0,3.0,14.8,81,4.0
2011-10-27,0,10,3,5,1.0,0.0,4.0,3.0,14.7,85,15.0
2011-10-24,0,10,0,19,1.0,0.0,4.0,3.0,18.8,59,237.0
2011-09-23,0,9,4,14,1.0,0.0,4.0,3.0,21.2,99,24.0
2011-10-27,0,10,3,6,1.0,0.0,4.0,3.0,14.4,87,46.0
2011-03-06,0,3,6,17,0.0,0.0,1.0,3.0,13.6,96,25.0
2012-01-11,1,1,2,17,1.0,0.0,1.0,3.0,8.8,77,134.0
2012-03-05,1,3,0,18,1.0,0.0,1.0,3.0,5.4,48,375.0
2012-01-11,1,1,2,19,1.0,0.0,1.0,3.0,7.3,90,93.0
2012-01-11,1,1,2,20,1.0,0.0,1.0,3.0,7.0,93,57.0
2012-01-11,1,1,2,21,1.0,0.0,1.0,3.0,7.0,93,29.0
2012-01-11,1,1,2,22,1.0,0.0,1.0,3.0,6.8,94,49.0
2011-09-05,0,9,0,19,0.0,1.0,3.0,3.0,27.6,68,175.0
2012-06-12,1,6,1,7,1.0,0.0,2.0,3.0,22.3,83,303.0
2011-12-07,0,12,2,12,1.0,0.0,4.0,3.0,14.2,97,33.0
2011-10-19,0,10,2,18,1.0,0.0,4.0,3.0,18.0,90,140.0
2012-04-18,1,4,2,8,1.0,0.0,2.0,3.0,14.5,46,576.0
2011-08-15,0,8,0,0,1.0,0.0,3.0,3.0,23.4,91,25.0
2011-07-03,0,7,6,20,0.0,0.0,3.0,3.0,34.2,42,176.0
2011-02-01,0,2,1,5,1.0,0.0,1.0,3.0,-2.3,87,3.0
2011-02-01,0,2,1,6,1.0,0.0,1.0,3.0,-2.1,89,22.0
2011-02-01,0,2,1,7,1.0,0.0,1.0,3.0,-1.9,83,52.0
2011-07-03,0,7,6,17,0.0,0.0,3.0,3.0,27.6,56,358.0
2012-09-06,1,9,3,10,1.0,0.0,3.0,3.0,22.5,99,49.0
2011-08-06,0,8,5,16,0.0,0.0,3.0,3.0,30.2,53,343.0
2012-10-28,1,10,6,0,0.0,0.0,4.0,3.0,16.8,61,117.0
2011-04-23,0,4,5,3,0.0,0.0,2.0,3.0,7.3,87,4.0
2012-04-23,1,4,0,12,1.0,0.0,2.0,3.0,5.7,80,129.0
2012-04-23,1,4,0,13,1.0,0.0,2.0,3.0,6.4,75,107.0
2012-04-23,1,4,0,18,1.0,0.0,2.0,3.0,9.5,56,379.0
2012-04-23,1,4,0,17,1.0,0.0,2.0,3.0,8.8,59,232.0
2012-04-23,1,4,0,16,1.0,0.0,2.0,3.0,7.9,64,103.0
2012-04-23,1,4,0,14,1.0,0.0,2.0,3.0,6.9,71,114.0
2012-10-19,1,10,4,17,1.0,0.0,4.0,3.0,19.8,79,425.0
2012-05-15,1,5,1,23,1.0,0.0,2.0,3.0,23.4,71,71.0
2012-05-15,1,5,1,21,1.0,0.0,2.0,3.0,25.7,58,109.0
2012-05-15,1,5,1,20,1.0,0.0,2.0,3.0,25.6,58,263.0
2012-10-19,1,10,4,16,1.0,0.0,4.0,3.0,18.3,87,565.0
2012-05-10,1,5,3,0,1.0,0.0,2.0,3.0,17.2,89,33.0
2012-05-09,1,5,2,23,1.0,0.0,2.0,3.0,18.1,88,55.0
2011-02-01,0,2,1,8,1.0,0.0,1.0,3.0,-1.8,86,135.0
2011-01-31,0,1,0,21,1.0,0.0,1.0,3.0,-1.2,62,56.0
2012-07-14,1,7,5,4,0.0,0.0,3.0,3.0,24.6,69,9.0
2011-07-03,0,7,6,5,0.0,0.0,3.0,3.0,22.9,75,1.0
2012-04-23,1,4,0,0,1.0,0.0,2.0,3.0,8.6,92,6.0
2012-02-04,1,2,5,17,0.0,0.0,1.0,3.0,6.5,68,67.0
2012-08-11,1,8,5,17,0.0,0.0,3.0,3.0,29.0,59,512.0
2012-04-09,1,4,0,21,1.0,0.0,2.0,3.0,17.1,42,165.0
2012-08-19,1,8,6,21,0.0,0.0,3.0,3.0,22.4,74,190.0
2011-08-14,0,8,6,0,0.0,0.0,3.0,3.0,25.5,73,90.0
2011-08-14,0,8,6,1,0.0,0.0,3.0,3.0,24.9,74,73.0
2012-08-05,1,8,6,18,0.0,0.0,3.0,3.0,35.3,42,229.0
2012-08-11,1,8,5,20,0.0,0.0,3.0,3.0,30.2,53,160.0
2011-08-14,0,8,6,2,0.0,0.0,3.0,3.0,24.8,75,62.0
2011-08-14,0,8,6,4,0.0,0.0,3.0,3.0,24.3,77,3.0
2012-10-19,1,10,4,7,1.0,0.0,4.0,3.0,16.2,100,154.0
2012-02-04,1,2,5,18,0.0,0.0,1.0,3.0,7.0,67,64.0
2012-02-04,1,2,5,20,0.0,0.0,1.0,3.0,6.2,71,77.0
2012-02-04,1,2,5,21,0.0,0.0,1.0,3.0,5.6,75,78.0
2012-04-11,1,4,2,18,1.0,0.0,2.0,3.0,11.5,39,585.0
2011-08-15,0,8,0,15,1.0,0.0,3.0,3.0,21.2,87,182.0
2012-08-19,1,8,6,13,0.0,0.0,3.0,3.0,23.2,68,162.0
2012-02-19,1,2,6,21,0.0,0.0,1.0,3.0,6.4,46,36.0
2012-02-19,1,2,6,22,0.0,0.0,1.0,3.0,5.7,47,55.0
2012-04-19,1,4,3,1,1.0,0.0,2.0,3.0,11.1,83,13.0
2011-07-03,0,7,6,3,0.0,0.0,3.0,3.0,24.7,58,33.0
2011-07-03,0,7,6,4,0.0,0.0,3.0,3.0,23.7,67,5.0
2011-01-31,0,1,0,20,1.0,0.0,1.0,3.0,-1.1,60,78.0
2012-02-04,1,2,5,19,0.0,0.0,1.0,3.0,6.6,68,80.0
2011-08-06,0,8,5,17,0.0,0.0,3.0,3.0,30.9,51,149.0
2011-02-10,0,2,3,2,1.0,0.0,1.0,3.0,-0.9,58,3.0
2011-02-10,0,2,3,1,1.0,0.0,1.0,3.0,-0.8,55,7.0
2012-05-14,1,5,0,8,1.0,0.0,2.0,3.0,17.8,79,156.0
2012-05-14,1,5,0,7,1.0,0.0,2.0,3.0,18.2,76,75.0
2012-05-14,1,5,0,6,1.0,0.0,2.0,3.0,18.1,79,65.0
2011-07-06,0,7,2,10,1.0,0.0,3.0,3.0,22.2,88,43.0
2011-08-03,0,8,2,18,1.0,0.0,3.0,3.0,28.7,61,492.0
2011-08-03,0,8,2,19,1.0,0.0,3.0,3.0,30.1,55,321.0
2011-08-03,0,8,2,20,1.0,0.0,3.0,3.0,28.5,64,87.0
2011-04-16,0,4,5,6,0.0,0.0,2.0,3.0,10.0,83,10.0
2012-08-19,1,8,6,11,0.0,0.0,3.0,3.0,18.8,90,272.0
2012-05-15,1,5,1,3,1.0,0.0,2.0,3.0,17.4,91,6.0
2011-04-16,0,4,5,9,0.0,0.0,2.0,3.0,9.7,85,29.0
2012-05-14,1,5,0,9,1.0,0.0,2.0,3.0,17.5,82,110.0
2012-05-15,1,5,1,13,1.0,0.0,2.0,3.0,18.2,93,239.0
2012-05-14,1,5,0,17,1.0,0.0,2.0,3.0,17.8,93,229.0
2012-05-14,1,5,0,16,1.0,0.0,2.0,3.0,17.5,93,111.0
2012-05-15,1,5,1,1,1.0,0.0,2.0,3.0,17.8,91,19.0
2012-01-11,1,1,2,13,1.0,0.0,1.0,3.0,-1.0,96,65.0
2011-07-03,0,7,6,18,0.0,0.0,3.0,3.0,29.9,50,181.0
2012-10-15,1,10,0,18,1.0,0.0,4.0,3.0,18.1,96,592.0
2012-10-15,1,10,0,19,1.0,0.0,4.0,3.0,18.2,94,239.0
2012-08-19,1,8,6,14,0.0,0.0,3.0,3.0,24.8,61,149.0
2011-08-07,0,8,6,16,0.0,0.0,3.0,3.0,31.4,63,193.0
2012-10-15,1,10,0,12,1.0,0.0,4.0,3.0,18.2,76,284.0
2012-05-09,1,5,2,18,1.0,0.0,2.0,3.0,22.4,63,372.0
2012-04-29,1,4,6,0,0.0,0.0,2.0,3.0,10.5,74,36.0
2011-08-03,0,8,2,22,1.0,0.0,3.0,3.0,28.2,65,77.0
2012-05-14,1,5,0,10,1.0,0.0,2.0,3.0,17.1,86,59.0
2012-04-28,1,4,5,18,0.0,0.0,2.0,3.0,15.3,35,90.0
2012-09-30,1,9,6,19,0.0,0.0,4.0,3.0,21.3,39,257.0
2012-05-06,1,5,6,7,0.0,0.0,2.0,3.0,16.4,91,36.0
2012-05-08,1,5,1,22,1.0,0.0,2.0,3.0,22.4,70,147.0
2012-05-06,1,5,6,6,0.0,0.0,2.0,3.0,16.6,91,17.0
2012-10-19,1,10,4,6,1.0,0.0,4.0,3.0,16.8,97,131.0
2012-05-01,1,5,1,6,1.0,0.0,2.0,3.0,15.3,80,26.0
2012-05-06,1,5,6,5,0.0,0.0,2.0,3.0,16.8,91,11.0
2012-05-06,1,5,6,4,0.0,0.0,2.0,3.0,17.0,91,16.0
2012-09-30,1,9,6,20,0.0,0.0,4.0,3.0,21.5,38,194.0
2011-01-19,0,1,2,2,1.0,0.0,1.0,3.0,-1.4,94,3.0
2012-05-02,1,5,2,6,1.0,0.0,2.0,3.0,17.0,94,120.0
2011-07-06,0,7,2,9,1.0,0.0,3.0,3.0,22.6,88,189.0
2011-01-19,0,1,2,1,1.0,0.0,1.0,3.0,-1.1,94,7.0
2012-01-13,1,1,4,4,1.0,0.0,1.0,3.0,9.4,88,3.0
2012-04-28,1,4,5,21,0.0,0.0,2.0,3.0,13.3,49,84.0
2012-09-06,1,9,3,11,1.0,0.0,3.0,3.0,22.9,99,62.0
2011-01-19,0,1,2,4,1.0,0.0,1.0,3.0,-1.3,95,2.0
2012-05-09,1,5,2,4,1.0,0.0,2.0,3.0,19.5,80,5.0
2012-05-09,1,5,2,3,1.0,0.0,2.0,3.0,19.7,79,2.0
2012-10-04,1,10,3,0,1.0,0.0,4.0,3.0,23.7,81,76.0
2012-05-09,1,5,2,2,1.0,0.0,2.0,3.0,20.2,78,1.0
2012-07-16,1,7,0,17,1.0,0.0,3.0,3.0,32.7,52,755.0
2012-07-16,1,7,0,16,1.0,0.0,3.0,3.0,31.6,56,386.0
2012-05-08,1,5,1,23,1.0,0.0,2.0,3.0,21.9,71,63.0
2012-04-28,1,4,5,19,0.0,0.0,2.0,3.0,13.4,44,139.0
2012-04-23,1,4,0,1,1.0,0.0,2.0,3.0,8.2,94,2.0
2012-04-23,1,4,0,4,1.0,0.0,2.0,3.0,6.6,95,3.0
2011-08-06,0,8,5,23,0.0,0.0,3.0,3.0,28.7,63,108.0
2011-12-23,0,12,4,1,1.0,0.0,1.0,3.0,11.8,84,12.0
2011-12-23,0,12,4,2,1.0,0.0,1.0,3.0,11.5,93,13.0
2011-12-23,0,12,4,3,1.0,0.0,1.0,3.0,11.6,98,4.0
2011-12-23,0,12,4,4,1.0,0.0,1.0,3.0,12.3,99,2.0
2011-03-23,0,3,2,5,1.0,0.0,2.0,3.0,10.0,64,10.0
2011-03-23,0,3,2,13,1.0,0.0,2.0,3.0,7.5,91,108.0
2011-11-20,0,11,6,23,0.0,0.0,4.0,3.0,14.6,85,28.0
2011-11-20,0,11,6,22,0.0,0.0,4.0,3.0,15.5,80,40.0
2012-10-01,1,10,0,18,1.0,0.0,4.0,3.0,20.5,49,613.0
2012-10-03,1,10,2,0,1.0,0.0,4.0,3.0,21.0,99,52.0
2012-10-02,1,10,1,21,1.0,0.0,4.0,3.0,21.4,95,289.0
2011-12-23,0,12,4,0,1.0,0.0,1.0,3.0,11.9,78,9.0
2012-10-02,1,10,1,20,1.0,0.0,4.0,3.0,21.1,95,306.0
2012-10-02,1,10,1,18,1.0,0.0,4.0,3.0,25.1,84,687.0
2012-10-02,1,10,1,17,1.0,0.0,4.0,3.0,23.8,90,715.0
2011-03-30,0,3,2,16,1.0,0.0,2.0,3.0,9.0,48,36.0
2012-10-02,1,10,1,16,1.0,0.0,4.0,3.0,22.3,94,374.0
2011-03-31,0,3,3,23,1.0,0.0,2.0,3.0,5.1,94,27.0
2011-03-30,0,3,2,17,1.0,0.0,2.0,3.0,9.2,48,116.0
2012-10-02,1,10,1,15,1.0,0.0,4.0,3.0,21.2,95,209.0
2011-03-30,0,3,2,20,1.0,0.0,2.0,3.0,7.6,54,44.0
2012-10-02,1,10,1,14,1.0,0.0,4.0,3.0,20.2,98,163.0
2011-03-30,0,3,2,22,1.0,0.0,2.0,3.0,5.7,79,24.0
2011-03-30,0,3,2,23,1.0,0.0,2.0,3.0,4.7,88,12.0
2012-10-02,1,10,1,19,1.0,0.0,4.0,3.0,20.6,98,395.0
2011-03-31,0,3,3,0,1.0,0.0,2.0,3.0,4.0,90,3.0
2011-12-22,0,12,3,23,1.0,0.0,1.0,3.0,12.2,77,11.0
2011-12-22,0,12,3,22,1.0,0.0,1.0,3.0,12.8,76,17.0
2011-03-31,0,3,3,6,1.0,0.0,2.0,3.0,2.7,96,36.0
2011-03-31,0,3,3,13,1.0,0.0,2.0,3.0,3.1,95,68.0
2011-12-21,0,12,2,8,1.0,0.0,1.0,3.0,7.0,91,405.0
2012-08-10,1,8,4,11,1.0,0.0,3.0,3.0,23.7,95,251.0
2011-04-01,0,4,4,2,1.0,0.0,2.0,3.0,4.4,96,7.0
2011-12-22,0,12,3,21,1.0,0.0,1.0,3.0,14.1,70,17.0
2011-04-01,0,4,4,1,1.0,0.0,2.0,3.0,4.6,96,4.0
2011-03-31,0,3,3,4,1.0,0.0,2.0,3.0,2.2,98,2.0
2011-03-30,0,3,2,15,1.0,0.0,2.0,3.0,8.6,51,70.0
2012-01-22,1,1,6,18,0.0,0.0,1.0,3.0,0.9,73,121.0
2012-01-22,1,1,6,20,0.0,0.0,1.0,3.0,0.6,76,74.0
2012-01-22,1,1,6,11,0.0,0.0,1.0,3.0,-2.4,74,133.0
2012-01-22,1,1,6,21,0.0,0.0,1.0,3.0,0.2,80,44.0
2012-01-22,1,1,6,19,0.0,0.0,1.0,3.0,0.4,75,89.0
2012-01-21,1,1,5,14,0.0,0.0,1.0,3.0,-0.4,95,95.0
2012-08-26,1,8,6,13,0.0,0.0,3.0,3.0,20.9,99,541.0
2011-03-31,0,3,3,15,1.0,0.0,2.0,3.0,3.9,95,65.0
2011-01-28,0,1,4,14,1.0,0.0,1.0,3.0,-2.8,90,38.0
2011-01-28,0,1,4,12,1.0,0.0,1.0,3.0,-6.3,94,29.0
2011-01-28,0,1,4,11,1.0,0.0,1.0,3.0,-6.9,93,30.0
2011-01-28,0,1,4,10,1.0,0.0,1.0,3.0,-7.0,91,49.0
2011-03-31,0,3,3,11,1.0,0.0,2.0,3.0,2.6,95,58.0
2012-01-22,1,1,6,4,0.0,0.0,1.0,3.0,-2.7,85,2.0
2012-01-22,1,1,6,5,0.0,0.0,1.0,3.0,-2.8,85,3.0
2011-03-31,0,3,3,14,1.0,0.0,2.0,3.0,3.6,94,76.0
2012-05-09,1,5,2,20,1.0,0.0,2.0,3.0,23.3,51,51.0
2011-03-31,0,3,3,1,1.0,0.0,2.0,3.0,3.1,94,5.0
2011-01-07,0,1,4,5,1.0,0.0,1.0,3.0,-1.7,74,5.0
2011-08-03,0,8,2,16,1.0,0.0,3.0,3.0,32.2,41,150.0
2011-08-03,0,8,2,12,1.0,0.0,3.0,3.0,28.4,60,161.0
2011-08-03,0,8,2,10,1.0,0.0,3.0,3.0,26.5,73,68.0
2011-08-03,0,8,2,6,1.0,0.0,3.0,3.0,27.8,57,110.0
2011-01-26,0,1,2,7,1.0,0.0,1.0,3.0,0.3,77,30.0
2011-01-26,0,1,2,9,1.0,0.0,1.0,3.0,0.5,83,58.0
2011-08-13,0,8,5,15,0.0,0.0,3.0,3.0,28.5,59,358.0
2012-10-01,1,10,0,17,1.0,0.0,4.0,3.0,20.3,48,856.0
2011-09-07,0,9,2,23,1.0,0.0,3.0,3.0,23.0,99,24.0
2011-09-08,0,9,3,1,1.0,0.0,3.0,3.0,22.8,98,4.0
2011-01-11,0,1,1,20,1.0,0.0,1.0,3.0,-1.0,69,32.0
2011-01-26,0,1,2,6,1.0,0.0,1.0,3.0,-0.6,84,8.0
2011-01-26,0,1,2,17,1.0,0.0,1.0,3.0,1.9,90,26.0
